,Date,Open,High,Low,Close,Volume
1626,2021-10-05 09:00:00,3418.56,3425.0,3385.92,3399.36,2864.70156779
1627,2021-10-05 09:30:00,3397.71,3452.03,3393.21,3450.22,4143.55677685
1628,2021-10-05 10:00:00,3450.25,3476.03,3443.05,3455.0,5680.86793761
1629,2021-10-05 10:30:00,3455.29,3459.64,3427.99,3439.07,1953.83925575
1630,2021-10-05 11:00:00,3438.24,3459.98,3435.09,3457.32,3128.69121072
1631,2021-10-05 11:30:00,3457.19,3458.89,3440.43,3447.27,3166.40704755
1632,2021-10-05 12:00:00,3447.0,3453.13,3438.25,3441.24,2399.77337174
1633,2021-10-05 12:30:00,3441.17,3463.51,3435.19,3454.92,3160.72581917
1634,2021-10-05 13:00:00,3455.29,3457.91,3435.83,3440.81,2147.83277062
1635,2021-10-05 13:30:00,3440.93,3464.98,3440.93,3459.25,3372.60578094
1636,2021-10-05 14:00:00,3459.02,3471.52,3439.26,3439.75,3952.7123825
1637,2021-10-05 14:30:00,3439.5,3444.41,3416.99,3432.05,6749.33555122
1638,2021-10-05 15:00:00,3432.05,3449.99,3423.01,3435.62,2650.43656514
1639,2021-10-05 15:30:00,3435.62,3439.73,3417.62,3419.01,2883.42537488
1640,2021-10-05 16:00:00,3419.31,3438.68,3409.18,3413.94,2689.82606431
1641,2021-10-05 16:30:00,3413.94,3438.0,3412.14,3435.68,2450.42428422
1642,2021-10-05 17:00:00,3435.83,3439.0,3422.68,3438.75,2164.31906262
1643,2021-10-05 17:30:00,3438.76,3442.06,3429.79,3435.52,2186.89559485
1644,2021-10-05 18:00:00,3435.2,3460.0,3434.89,3451.33,3610.92734557
1645,2021-10-05 18:30:00,3451.71,3462.0,3446.3,3460.01,4879.92184003
1646,2021-10-05 19:00:00,3460.01,3481.0,3453.24,3465.72,5796.43391621
1647,2021-10-05 19:30:00,3465.72,3499.0,3465.33,3492.87,5597.90542075
1648,2021-10-05 20:00:00,3493.04,3534.74,3490.99,3509.82,11265.19667389
1649,2021-10-05 20:30:00,3508.99,3533.5,3495.06,3526.56,6781.92517624
1650,2021-10-05 21:00:00,3526.57,3529.92,3515.54,3523.07,5162.65956702
1651,2021-10-05 21:30:00,3522.62,3543.07,3518.78,3540.29,7121.88992154
1652,2021-10-05 22:00:00,3539.72,3547.88,3511.52,3518.45,7616.68582858
1653,2021-10-05 22:30:00,3518.46,3525.98,3499.47,3512.1,4310.15667617
1654,2021-10-05 23:00:00,3512.33,3525.77,3508.38,3519.27,2236.29065815
1655,2021-10-05 23:30:00,3519.67,3526.28,3515.13,3515.3,1945.46480962
1656,2021-10-06 00:00:00,3517.26,3539.31,3505.0,3516.46,3207.76509908
1657,2021-10-06 00:30:00,3517.34,3531.73,3516.01,3525.84,2796.24718926
1658,2021-10-06 01:00:00,3525.84,3526.46,3481.49,3482.1,3442.50521862
1659,2021-10-06 01:30:00,3482.1,3500.0,3475.32,3496.05,2777.5909253
1660,2021-10-06 02:00:00,3496.04,3502.67,3484.63,3491.94,1839.25773654
1661,2021-10-06 02:30:00,3491.94,3507.88,3491.01,3503.91,1944.40798991
1662,2021-10-06 03:00:00,3504.04,3506.17,3477.22,3491.63,2703.58957775
1663,2021-10-06 03:30:00,3491.8,3500.0,3480.04,3488.73,1531.55192778
1664,2021-10-06 04:00:00,3488.82,3495.65,3463.45,3480.15,2557.09581409
1665,2021-10-06 04:30:00,3480.15,3480.15,3465.0,3474.65,2312.32202811
1666,2021-10-06 05:00:00,3474.88,3493.31,3457.03,3471.65,2226.53651775
1667,2021-10-06 05:30:00,3472.03,3500.0,3463.08,3494.17,3228.10810341
1668,2021-10-06 06:00:00,3493.96,3494.93,3487.24,3491.86,945.96790587
1669,2021-10-06 06:30:00,3491.84,3502.1,3489.8,3491.46,1265.24854726
1670,2021-10-06 07:00:00,3491.54,3491.54,3450.0,3458.04,2062.85381142
1671,2021-10-06 07:30:00,3458.01,3465.97,3438.25,3457.5,2918.38030553
1672,2021-10-06 08:00:00,3457.63,3460.69,3382.18,3406.67,5525.13144996
1673,2021-10-06 08:30:00,3406.67,3406.85,3357.0,3381.14,5359.61379675
1674,2021-10-06 09:00:00,3381.13,3384.19,3342.16,3361.11,5382.16683716
1675,2021-10-06 09:30:00,3361.04,3375.76,3352.63,3364.5,2630.84022618
1676,2021-10-06 10:00:00,3364.48,3389.89,3353.69,3375.06,2748.98893353
1677,2021-10-06 10:30:00,3374.63,3393.98,3367.32,3377.34,2630.69240496
1678,2021-10-06 11:00:00,3377.4,3410.61,3364.47,3399.21,3989.03251789
1679,2021-10-06 11:30:00,3398.65,3400.47,3381.47,3382.75,2297.72841021
1680,2021-10-06 12:00:00,3383.21,3455.95,3375.7,3444.06,5249.50790352
1681,2021-10-06 12:30:00,3444.02,3460.33,3430.01,3457.74,6311.06576882
1682,2021-10-06 13:00:00,3457.75,3556.28,3444.24,3555.47,6673.23992258
1683,2021-10-06 13:30:00,3555.05,3625.0,3530.93,3580.0,13390.81249694
1684,2021-10-06 14:00:00,3580.0,3586.51,3547.7,3569.53,5940.99126865
1685,2021-10-06 14:30:00,3570.17,3600.5,3567.85,3599.49,5354.70318659
1686,2021-10-06 15:00:00,3599.48,3625.97,3588.48,3616.67,9783.31439161
1687,2021-10-06 15:30:00,3616.26,3632.44,3597.84,3614.2,13225.09543911
1688,2021-10-06 16:00:00,3613.48,3622.86,3578.01,3582.21,9963.89952665
1689,2021-10-06 16:30:00,3582.25,3600.0,3555.46,3599.15,5502.07088155
1690,2021-10-06 17:00:00,3598.94,3600.0,3568.51,3570.53,4627.58951966
1691,2021-10-06 17:30:00,3571.11,3587.8,3562.86,3578.95,4465.44226521
1692,2021-10-06 18:00:00,3579.12,3599.97,3579.12,3599.24,5167.47741028
1693,2021-10-06 18:30:00,3599.41,3610.65,3580.92,3584.07,3797.14648021
1694,2021-10-06 19:00:00,3583.73,3598.81,3573.04,3582.35,4631.00520821
1695,2021-10-06 19:30:00,3582.31,3592.62,3568.49,3589.55,2937.30125376
1696,2021-10-06 20:00:00,3590.06,3599.99,3573.0,3599.17,3239.39877748
1697,2021-10-06 20:30:00,3599.37,3600.0,3553.93,3562.54,5198.46646456
1698,2021-10-06 21:00:00,3562.54,3570.55,3550.08,3570.13,3987.72306825
1699,2021-10-06 21:30:00,3570.13,3591.97,3567.41,3586.07,4560.7358741
1700,2021-10-06 22:00:00,3586.05,3599.0,3573.24,3583.79,3665.86724615
1701,2021-10-06 22:30:00,3583.78,3599.0,3572.09,3590.34,2859.87781941
1702,2021-10-06 23:00:00,3590.35,3610.0,3574.86,3595.62,4353.0578634
1703,2021-10-06 23:30:00,3595.79,3601.98,3575.25,3575.85,3384.70191486
1704,2021-10-07 00:00:00,3576.45,3578.15,3538.1,3547.75,6025.57851509
1705,2021-10-07 00:30:00,3548.04,3554.09,3525.46,3540.27,5292.70705166
1706,2021-10-07 01:00:00,3540.27,3551.27,3506.43,3509.58,5156.06022372
1707,2021-10-07 01:30:00,3509.61,3527.25,3471.52,3517.57,6624.21944304
1708,2021-10-07 02:00:00,3517.25,3558.99,3512.95,3544.69,3720.92433112
1709,2021-10-07 02:30:00,3544.7,3546.19,3523.83,3533.39,3176.51938353
1710,2021-10-07 03:00:00,3533.25,3543.19,3511.06,3520.26,2602.70337788
1711,2021-10-07 03:30:00,3519.94,3540.51,3512.51,3521.06,2374.10968539
1712,2021-10-07 04:00:00,3520.86,3544.9,3516.06,3542.75,2625.69607621
1713,2021-10-07 04:30:00,3542.18,3556.53,3536.02,3543.41,2179.54938188
1714,2021-10-07 05:00:00,3543.68,3543.84,3515.15,3530.61,2279.50695814
1715,2021-10-07 05:30:00,3530.62,3545.76,3519.07,3539.53,1695.65341337
1716,2021-10-07 06:00:00,3539.44,3553.53,3532.56,3548.41,1886.93573283
1717,2021-10-07 06:30:00,3548.41,3548.41,3521.04,3531.26,1576.37442475
1718,2021-10-07 07:00:00,3531.71,3547.41,3506.22,3544.14,2098.93064594
1719,2021-10-07 07:30:00,3544.15,3614.6,3542.16,3612.85,5088.22916764
1720,2021-10-07 08:00:00,3612.4,3614.82,3590.05,3590.11,3569.4082557
1721,2021-10-07 08:30:00,3590.57,3598.78,3578.0,3591.03,1707.87961091
1722,2021-10-07 09:00:00,3590.25,3592.39,3550.0,3555.87,2031.58142806
1723,2021-10-07 09:30:00,3555.68,3572.33,3534.49,3567.38,2911.10103687
1724,2021-10-07 10:00:00,3567.59,3575.34,3552.84,3556.62,1530.30539201
1725,2021-10-07 10:30:00,3556.47,3565.57,3542.72,3553.18,2402.91325163
1726,2021-10-07 11:00:00,3553.08,3585.98,3552.36,3558.51,2632.93850896
1727,2021-10-07 11:30:00,3559.27,3579.95,3557.89,3576.57,1794.14495345
1728,2021-10-07 12:00:00,3577.22,3589.69,3544.33,3552.51,4751.01030915
1729,2021-10-07 12:30:00,3552.73,3583.05,3540.84,3569.39,3695.41065547
1730,2021-10-07 13:00:00,3569.59,3584.37,3554.13,3574.74,2378.52097221
1731,2021-10-07 13:30:00,3574.49,3643.98,3573.09,3630.43,9755.97264907
1732,2021-10-07 14:00:00,3630.81,3636.35,3603.67,3608.52,7841.63047512
1733,2021-10-07 14:30:00,3608.73,3614.99,3523.21,3564.44,11005.01828608
1734,2021-10-07 15:00:00,3563.17,3595.0,3557.81,3584.41,6304.27257456
1735,2021-10-07 15:30:00,3584.49,3603.66,3576.13,3586.99,4285.0490577
1736,2021-10-07 16:00:00,3587.0,3593.48,3558.82,3591.95,6527.75927797
1737,2021-10-07 16:30:00,3591.85,3608.33,3580.66,3596.88,4236.88811388
1738,2021-10-07 17:00:00,3596.88,3625.0,3591.94,3616.2,5141.42300621
1739,2021-10-07 17:30:00,3615.66,3617.99,3596.01,3610.06,4641.96533073
1740,2021-10-07 18:00:00,3610.28,3618.16,3595.32,3600.0,3375.20241167
1741,2021-10-07 18:30:00,3599.99,3607.41,3583.44,3592.71,3525.99772438
1742,2021-10-07 19:00:00,3592.62,3615.0,3592.33,3610.25,3222.33698683
1743,2021-10-07 19:30:00,3610.33,3614.9,3598.58,3606.89,2921.20902197
1744,2021-10-07 20:00:00,3606.92,3635.96,3605.14,3625.33,3514.31889332
1745,2021-10-07 20:30:00,3625.08,3630.7,3616.87,3625.12,3426.42224565
1746,2021-10-07 21:00:00,3625.66,3650.0,3619.02,3635.6,4413.41687858
1747,2021-10-07 21:30:00,3635.6,3655.02,3630.88,3635.95,4925.9700894
1748,2021-10-07 22:00:00,3635.95,3641.07,3594.21,3605.29,6372.80128909
1749,2021-10-07 22:30:00,3605.28,3610.76,3592.02,3608.53,4082.70349092
1750,2021-10-07 23:00:00,3607.93,3609.98,3582.86,3587.74,3469.59433359
1751,2021-10-07 23:30:00,3587.73,3603.9,3565.0,3588.51,4253.35860349
1752,2021-10-08 00:00:00,3588.83,3607.4,3576.13,3601.04,2898.05859875
1753,2021-10-08 00:30:00,3601.29,3613.85,3595.64,3605.0,1610.47847791
1754,2021-10-08 01:00:00,3604.32,3617.27,3600.02,3609.69,1743.59700951
1755,2021-10-08 01:30:00,3609.98,3613.78,3590.24,3610.41,2196.92962561
1756,2021-10-08 02:00:00,3610.23,3619.38,3570.0,3572.64,3257.94370794
1757,2021-10-08 02:30:00,3572.7,3586.67,3565.19,3570.39,2643.71083913
1758,2021-10-08 03:00:00,3570.38,3575.07,3554.01,3561.53,2214.78732439
1759,2021-10-08 03:30:00,3562.02,3576.76,3559.39,3575.18,1670.42279794
1760,2021-10-08 04:00:00,3575.65,3579.43,3565.33,3575.53,1645.24765422
1761,2021-10-08 04:30:00,3575.98,3581.09,3569.87,3575.8,1449.93143822
1762,2021-10-08 05:00:00,3575.65,3576.09,3550.0,3560.56,1790.88966362
1763,2021-10-08 05:30:00,3560.37,3584.94,3560.02,3584.14,1475.86213153
1764,2021-10-08 06:00:00,3584.14,3591.61,3569.53,3579.87,1736.19710066
1765,2021-10-08 06:30:00,3579.73,3582.91,3570.96,3582.45,1131.82782226
1766,2021-10-08 07:00:00,3581.83,3600.47,3573.69,3594.28,1683.35705193
1767,2021-10-08 07:30:00,3594.27,3613.99,3585.79,3603.7,2725.53083519
1768,2021-10-08 08:00:00,3603.7,3628.62,3598.67,3621.85,2604.85570165
1769,2021-10-08 08:30:00,3622.02,3670.0,3615.91,3662.78,6392.28052434
1770,2021-10-08 09:00:00,3662.28,3669.61,3610.93,3635.09,4487.15563175
1771,2021-10-08 09:30:00,3635.77,3648.7,3625.31,3628.18,1453.50638774
1772,2021-10-08 10:00:00,3628.07,3634.55,3617.19,3625.49,1592.24753536
1773,2021-10-08 10:30:00,3627.04,3642.0,3624.85,3627.97,1373.97324839
1774,2021-10-08 11:00:00,3627.99,3645.99,3619.37,3636.77,1753.4961095
1775,2021-10-08 11:30:00,3636.64,3640.0,3611.0,3611.98,2004.65842893
1776,2021-10-08 12:00:00,3612.69,3623.13,3582.28,3596.96,3995.13209719
1777,2021-10-08 12:30:00,3596.8,3617.63,3591.48,3602.41,4931.16104231
1778,2021-10-08 13:00:00,3602.85,3618.2,3586.61,3617.63,5110.52435733
1779,2021-10-08 13:30:00,3617.63,3620.57,3584.0,3598.14,3990.6815367
1780,2021-10-08 14:00:00,3598.31,3619.03,3594.75,3616.6,3300.72915336
1781,2021-10-08 14:30:00,3616.47,3660.38,3615.0,3649.19,6383.98645094
1782,2021-10-08 15:00:00,3649.63,3653.87,3634.58,3637.07,3910.70869083
1783,2021-10-08 15:30:00,3637.06,3637.41,3600.0,3622.37,6020.17570255
1784,2021-10-08 16:00:00,3623.05,3629.0,3606.68,3621.89,2752.96469937
1785,2021-10-08 16:30:00,3621.9,3647.0,3620.78,3630.87,4023.04546835
1786,2021-10-08 17:00:00,3630.78,3642.26,3615.58,3618.46,3713.34033331
1787,2021-10-08 17:30:00,3618.72,3629.01,3610.0,3626.87,2638.39009948
1788,2021-10-08 18:00:00,3626.85,3638.96,3622.35,3630.97,2989.30403472
1789,2021-10-08 18:30:00,3630.84,3643.99,3622.45,3623.34,3928.66754107
1790,2021-10-08 19:00:00,3623.49,3634.72,3619.33,3622.06,2791.72946355
1791,2021-10-08 19:30:00,3622.03,3630.0,3606.48,3626.88,3497.70017554
1792,2021-10-08 20:00:00,3626.91,3631.26,3606.19,3613.74,3638.05480951
1793,2021-10-08 20:30:00,3614.08,3614.98,3535.0,3556.95,8162.19539455
1794,2021-10-08 21:00:00,3557.16,3580.0,3550.19,3580.0,3325.09056913
1795,2021-10-08 21:30:00,3579.99,3580.0,3564.99,3573.69,2122.91868833
1796,2021-10-08 22:00:00,3573.65,3585.78,3565.63,3581.41,2960.0276755
1797,2021-10-08 22:30:00,3580.45,3593.72,3573.92,3577.54,1861.44673028
1798,2021-10-08 23:00:00,3576.58,3576.58,3554.06,3559.97,2312.34936453
1799,2021-10-08 23:30:00,3559.99,3570.86,3548.17,3563.96,2457.38963297
1800,2021-10-09 00:00:00,3563.96,3576.37,3538.61,3568.78,2638.2853035
1801,2021-10-09 00:30:00,3567.25,3585.48,3561.85,3584.46,1819.10966084
1802,2021-10-09 01:00:00,3584.08,3589.71,3560.01,3561.26,1460.21181153
1803,2021-10-09 01:30:00,3560.23,3576.68,3550.31,3559.67,1809.46461136
1804,2021-10-09 02:00:00,3560.2,3563.98,3545.01,3562.86,1935.12712496
1805,2021-10-09 02:30:00,3562.69,3576.08,3560.55,3575.53,1804.81467041
1806,2021-10-09 03:00:00,3575.54,3585.0,3563.79,3583.27,1597.76573795
1807,2021-10-09 03:30:00,3582.84,3589.99,3576.53,3579.76,1291.40567539
1808,2021-10-09 04:00:00,3579.62,3586.31,3570.22,3585.71,1191.98701542
1809,2021-10-09 04:30:00,3585.71,3589.06,3577.68,3587.98,1020.90409755
1810,2021-10-09 05:00:00,3587.71,3589.91,3570.68,3576.25,3172.53484884
1811,2021-10-09 05:30:00,3576.25,3588.0,3571.28,3585.84,2181.56239992
1812,2021-10-09 06:00:00,3586.33,3624.3,3586.07,3608.04,2878.19056704
1813,2021-10-09 06:30:00,3607.83,3612.61,3596.27,3602.39,1168.80995723
1814,2021-10-09 07:00:00,3602.47,3605.99,3589.54,3605.74,2114.42780589
1815,2021-10-09 07:30:00,3605.4,3612.01,3601.06,3606.97,1027.84573848
1816,2021-10-09 08:00:00,3606.97,3610.5,3589.72,3589.72,1296.71076614
1817,2021-10-09 08:30:00,3589.41,3594.21,3571.1,3583.18,1558.78034758
1818,2021-10-09 09:00:00,3583.69,3588.37,3575.0,3576.73,1183.36881803
1819,2021-10-09 09:30:00,3576.87,3596.86,3575.61,3596.38,1025.29281435
1820,2021-10-09 10:00:00,3596.22,3602.1,3587.58,3588.19,957.04088145
1821,2021-10-09 10:30:00,3587.32,3611.59,3581.97,3611.59,1117.42327319
1822,2021-10-09 11:00:00,3611.84,3621.8,3600.06,3608.14,2093.03118152
1823,2021-10-09 11:30:00,3608.59,3616.62,3592.0,3597.48,1449.30157577
1824,2021-10-09 12:00:00,3597.93,3608.22,3595.0,3606.31,1183.46894103
1825,2021-10-09 12:30:00,3606.65,3610.25,3598.83,3603.65,1419.08816369
1826,2021-10-09 13:00:00,3603.41,3616.69,3603.41,3608.85,1569.98503438
1827,2021-10-09 13:30:00,3608.56,3629.42,3606.39,3622.92,2199.82495136
1828,2021-10-09 14:00:00,3623.03,3628.42,3610.34,3619.23,2857.68418586
1829,2021-10-09 14:30:00,3619.25,3628.97,3613.53,3616.82,2616.22874644
1830,2021-10-09 15:00:00,3616.8,3620.16,3609.49,3617.37,1351.13990964
1831,2021-10-09 15:30:00,3617.72,3618.5,3596.0,3601.36,2072.35451181
1832,2021-10-09 16:00:00,3601.37,3610.61,3593.55,3599.87,2589.99559554
1833,2021-10-09 16:30:00,3599.88,3603.45,3576.91,3588.36,3556.18613685
1834,2021-10-09 17:00:00,3588.59,3598.96,3582.89,3598.23,2262.8928131
1835,2021-10-09 17:30:00,3598.27,3605.0,3585.24,3594.82,1656.88575905
1836,2021-10-09 18:00:00,3594.89,3605.46,3582.56,3588.15,1956.3932024
1837,2021-10-09 18:30:00,3588.14,3598.51,3583.93,3598.18,1665.09200888
1838,2021-10-09 19:00:00,3598.3,3601.48,3588.06,3589.02,1466.82179706
1839,2021-10-09 19:30:00,3589.02,3597.75,3580.13,3583.87,1245.59735191
1840,2021-10-09 20:00:00,3583.87,3583.89,3558.0,3571.55,2710.63359428
1841,2021-10-09 20:30:00,3571.55,3581.68,3566.23,3580.15,2520.16692905
1842,2021-10-09 21:00:00,3580.43,3580.44,3567.41,3575.42,1129.74329182
1843,2021-10-09 21:30:00,3575.68,3590.9,3570.0,3589.59,1689.46179127
1844,2021-10-09 22:00:00,3589.42,3590.0,3577.56,3582.79,828.08672661
1845,2021-10-09 22:30:00,3582.8,3590.95,3575.0,3588.25,1351.33434581
1846,2021-10-09 23:00:00,3588.24,3593.1,3580.0,3580.74,3221.24663843
1847,2021-10-09 23:30:00,3580.74,3586.42,3572.01,3575.83,2430.14572356
1848,2021-10-10 00:00:00,3575.2,3585.73,3563.07,3582.73,2328.87658938
1849,2021-10-10 00:30:00,3582.85,3585.6,3565.69,3568.39,2355.54748226
1850,2021-10-10 01:00:00,3568.39,3571.49,3483.0,3517.9,9669.25307133
1851,2021-10-10 01:30:00,3517.83,3517.83,3497.44,3507.02,5344.4267234
1852,2021-10-10 02:00:00,3507.02,3522.82,3487.05,3513.8,2875.52845049
1853,2021-10-10 02:30:00,3513.79,3531.86,3507.28,3527.1,2381.76726061
1854,2021-10-10 03:00:00,3526.65,3538.46,3520.47,3535.92,1954.44622545
1855,2021-10-10 03:30:00,3535.61,3543.74,3522.86,3531.14,1867.19701184
1856,2021-10-10 04:00:00,3530.61,3542.38,3527.51,3537.62,1643.51046728
1857,2021-10-10 04:30:00,3537.55,3577.64,3505.6,3571.49,4229.17795997
1858,2021-10-10 05:00:00,3571.48,3581.42,3556.07,3563.24,2001.71743679
1859,2021-10-10 05:30:00,3562.98,3571.92,3556.56,3567.46,1614.65362245
1860,2021-10-10 06:00:00,3568.13,3599.91,3563.32,3590.71,1473.97038709
1861,2021-10-10 06:30:00,3590.71,3605.49,3587.32,3596.76,1569.19473741
1862,2021-10-10 07:00:00,3597.41,3602.99,3575.18,3586.47,1015.05310255
1863,2021-10-10 07:30:00,3586.47,3588.99,3577.89,3583.05,535.60563602
1864,2021-10-10 08:00:00,3583.03,3595.14,3576.79,3593.09,890.14318376
1865,2021-10-10 08:30:00,3593.07,3599.15,3586.24,3591.21,943.2610738
1866,2021-10-10 09:00:00,3591.21,3594.55,3560.64,3582.13,1857.49053051
1867,2021-10-10 09:30:00,3582.52,3583.2,3559.17,3573.44,1036.30211685
1868,2021-10-10 10:00:00,3573.87,3588.92,3563.45,3580.86,641.4072226
1869,2021-10-10 10:30:00,3580.61,3580.96,3562.58,3567.73,567.58441605
1870,2021-10-10 11:00:00,3567.64,3572.78,3550.88,3567.69,859.48249774
1871,2021-10-10 11:30:00,3568.03,3575.42,3561.12,3566.06,709.87327472
1872,2021-10-10 12:00:00,3564.96,3569.24,3529.49,3535.2,1809.57326045
1873,2021-10-10 12:30:00,3535.2,3550.75,3530.33,3545.05,1377.31495681
1874,2021-10-10 13:00:00,3544.84,3565.0,3525.0,3555.01,1658.5293653
1875,2021-10-10 13:30:00,3555.92,3559.4,3543.56,3550.63,1094.10365298
1876,2021-10-10 14:00:00,3550.66,3580.46,3546.67,3565.64,2384.45956156
1877,2021-10-10 14:30:00,3565.64,3566.29,3548.01,3551.72,1168.51480303
1878,2021-10-10 15:00:00,3551.14,3553.67,3538.57,3550.34,1082.1468897
1879,2021-10-10 15:30:00,3550.31,3568.0,3548.1,3559.47,1048.54634027
1880,2021-10-10 16:00:00,3559.55,3565.22,3533.83,3537.61,1460.2193316
1881,2021-10-10 16:30:00,3537.63,3549.61,3533.02,3547.8,1094.09828777
1882,2021-10-10 17:00:00,3547.76,3548.34,3504.97,3517.46,4246.25686553
1883,2021-10-10 17:30:00,3517.46,3525.59,3507.84,3524.15,1142.38688704
1884,2021-10-10 18:00:00,3524.15,3528.39,3505.25,3516.16,1232.65100628
1885,2021-10-10 18:30:00,3516.06,3529.95,3515.83,3528.92,1001.63211231
1886,2021-10-10 19:00:00,3529.1,3533.2,3522.03,3532.84,1072.86338867
1887,2021-10-10 19:30:00,3532.9,3534.68,3523.19,3529.65,1201.69287367
1888,2021-10-10 20:00:00,3529.64,3570.03,3521.54,3553.58,2939.05946102
1889,2021-10-10 20:30:00,3553.58,3564.51,3510.8,3514.86,3560.40124382
1890,2021-10-10 21:00:00,3514.96,3514.98,3435.99,3452.77,11915.04203793
1891,2021-10-10 21:30:00,3452.76,3483.39,3450.03,3456.63,3717.2393419
1892,2021-10-10 22:00:00,3455.61,3462.9,3434.35,3448.91,3739.6961102
1893,2021-10-10 22:30:00,3449.67,3470.11,3432.0,3467.0,2848.07705703
1894,2021-10-10 23:00:00,3467.01,3471.31,3447.89,3448.64,1390.29177538
1895,2021-10-10 23:30:00,3448.63,3450.62,3406.44,3415.0,6458.39995621
1896,2021-10-11 00:00:00,3414.75,3434.42,3373.45,3417.78,8926.09827146
1897,2021-10-11 00:30:00,3417.46,3447.66,3415.96,3443.38,3298.3972998
1898,2021-10-11 01:00:00,3443.86,3474.42,3435.1,3470.26,3614.87250913
1899,2021-10-11 01:30:00,3470.59,3472.59,3451.01,3451.47,2427.10918033
1900,2021-10-11 02:00:00,3451.47,3469.7,3451.47,3464.06,2109.78281683
1901,2021-10-11 02:30:00,3464.06,3479.61,3460.88,3479.36,1975.4616375
1902,2021-10-11 03:00:00,3479.36,3488.68,3464.25,3484.7,4376.17751461
1903,2021-10-11 03:30:00,3484.7,3523.22,3483.26,3519.59,4344.13584427
1904,2021-10-11 04:00:00,3520.1,3541.27,3509.27,3531.9,2936.81490462
1905,2021-10-11 04:30:00,3532.14,3533.38,3509.18,3521.0,2443.50656429
1906,2021-10-11 05:00:00,3521.0,3525.98,3511.28,3512.53,1453.94331121
1907,2021-10-11 05:30:00,3512.53,3530.0,3503.48,3527.67,1449.39932348
1908,2021-10-11 06:00:00,3527.23,3532.62,3512.77,3515.78,1487.24166976
1909,2021-10-11 06:30:00,3515.78,3523.81,3514.69,3521.23,1201.66182759
1910,2021-10-11 07:00:00,3520.93,3550.0,3517.27,3538.12,1924.12099804
1911,2021-10-11 07:30:00,3538.85,3584.99,3538.54,3578.23,3329.77756993
1912,2021-10-11 08:00:00,3578.84,3625.0,3578.83,3597.09,5936.75260129
1913,2021-10-11 08:30:00,3597.72,3614.94,3597.72,3602.1,2030.99497653
1914,2021-10-11 09:00:00,3602.54,3621.96,3593.3,3598.22,2167.50782244
1915,2021-10-11 09:30:00,3598.41,3600.83,3562.21,3580.85,2078.77049975
1916,2021-10-11 10:00:00,3580.85,3594.15,3577.62,3586.79,2175.85515727
1917,2021-10-11 10:30:00,3586.64,3591.99,3558.82,3561.03,1813.70349503
1918,2021-10-11 11:00:00,3561.4,3573.44,3534.67,3541.58,3175.39062179
1919,2021-10-11 11:30:00,3541.79,3573.41,3538.95,3559.23,1737.09035048
1920,2021-10-11 12:00:00,3559.49,3582.41,3549.0,3563.63,1926.15490175
1921,2021-10-11 12:30:00,3563.05,3581.89,3559.38,3570.84,1443.12953025
1922,2021-10-11 13:00:00,3571.02,3592.69,3570.83,3590.75,1696.34852245
1923,2021-10-11 13:30:00,3590.72,3609.5,3574.13,3592.01,3929.43772284
1924,2021-10-11 14:00:00,3592.02,3598.76,3570.22,3584.75,3064.98912758
1925,2021-10-11 14:30:00,3584.77,3603.67,3579.37,3597.8,3458.82482645
1926,2021-10-11 15:00:00,3597.81,3603.25,3581.58,3593.72,2698.15439631
1927,2021-10-11 15:30:00,3593.72,3603.43,3589.23,3594.53,2558.2498481
1928,2021-10-11 16:00:00,3594.52,3600.9,3574.13,3590.2,2900.74338752
1929,2021-10-11 16:30:00,3590.38,3590.93,3571.08,3576.86,2450.52392812
1930,2021-10-11 17:00:00,3577.13,3584.8,3558.21,3575.53,3275.75277689
1931,2021-10-11 17:30:00,3576.0,3577.14,3545.63,3565.04,2757.58808071
1932,2021-10-11 18:00:00,3565.04,3570.25,3545.03,3555.66,2813.80594756
1933,2021-10-11 18:30:00,3555.66,3560.74,3544.0,3552.39,2187.8288909
1934,2021-10-11 19:00:00,3552.37,3575.73,3551.49,3565.22,2125.47705665
1935,2021-10-11 19:30:00,3564.92,3569.37,3515.0,3516.1,4985.40301001
1936,2021-10-11 20:00:00,3516.17,3516.17,3465.02,3514.91,9940.27902682
1937,2021-10-11 20:30:00,3514.67,3518.64,3490.36,3492.0,2671.98295728
1938,2021-10-11 21:00:00,3492.56,3501.62,3477.01,3498.87,3305.6986459
1939,2021-10-11 21:30:00,3498.88,3534.0,3497.84,3517.97,2764.20984172
1940,2021-10-11 22:00:00,3517.98,3528.87,3504.51,3526.84,2579.51980181
1941,2021-10-11 22:30:00,3526.68,3533.11,3510.01,3511.83,2533.11153987
1942,2021-10-11 23:00:00,3511.85,3517.42,3499.22,3517.12,1902.99815216
1943,2021-10-11 23:30:00,3517.11,3546.16,3501.7,3542.37,2702.69890293
1944,2021-10-12 00:00:00,3542.2,3543.21,3481.0,3497.06,4688.32931017
1945,2021-10-12 00:30:00,3496.69,3517.42,3476.0,3503.73,3143.47401571
1946,2021-10-12 01:00:00,3503.34,3512.51,3485.0,3507.19,2405.41261909
1947,2021-10-12 01:30:00,3505.95,3526.67,3505.28,3516.48,1782.43596811
1948,2021-10-12 02:00:00,3516.76,3520.71,3488.55,3490.71,1995.94202308
1949,2021-10-12 02:30:00,3490.56,3505.3,3476.04,3483.16,2148.73179948
1950,2021-10-12 03:00:00,3483.06,3483.68,3450.0,3475.22,3856.76968407
